Time,TIME_STAMP_s,TIME_STAMP_ms,OR_TIME_STAMP_s,OR_TIME_STAMP_ms,COUNTER_MEMS,INTERPOLATED_MEM,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY
51937.5000,51.0000,942.1000,52.0000,134.0000,14.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2578,0.0742,-46.5000,-17.8333
52000.0000,52.0000,4.7000,52.0000,196.0000,15.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2657,0.0703,-47.1667,-17.1667
52062.5000,52.0000,67.2000,52.0000,259.0000,0.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2657,0.0782,-47.8333,-17.5000
52125.0000,52.0000,129.7000,52.0000,321.0000,1.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2578,0.0742,-48.3333,-18.0000
52187.5000,52.0000,192.2000,52.0000,383.0000,2.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2735,0.0782,-47.8333,-18.3333
52250.0000,52.0000,254.7000,52.0000,446.0000,3.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2618,0.0938,-48.3333,-17.5000
52312.5000,52.0000,317.2000,52.0000,508.0000,4.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2578,0.0663,-48.8333,-17.8333
52375.0000,52.0000,379.7000,52.0000,570.0000,5.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2618,0.0663,-48.1667,-17.1667
52437.5000,52.0000,442.2000,52.0000,633.0000,6.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9258,0.2540,0.0742,-47.6667,-17.6667
52500.0000,52.0000,504.7000,52.0000,695.0000,7.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2618,0.0782,-47.1667,-16.8333
52562.5000,52.0000,567.2000,52.0000,757.0000,8.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2500,0.0820,-47.8333,-16.3333
52625.0000,52.0000,629.7000,52.0000,820.0000,9.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2540,0.0860,-47.3333,-15.6667
52687.5000,52.0000,692.2000,52.0000,882.0000,10.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2695,0.0663,-46.8333,-15.1667
52750.0000,52.0000,754.7000,52.0000,945.0000,11.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2578,0.0703,-47.5000,-14.8333
52812.5000,52.0000,817.2000,53.0000,7.0000,12.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2618,0.0663,-48.0000,-14.3333
52875.0000,52.0000,879.7000,53.0000,69.0000,13.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2540,0.0703,-48.6667,-15.0000
52937.5000,52.0000,942.2000,53.0000,132.0000,14.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9572,0.2578,0.0663,-49.0000,-15.6667
53000.0000,53.0000,4.7000,53.0000,194.0000,15.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9258,0.2657,0.0820,-49.5000,-15.1667
53062.5000,53.0000,67.2000,53.0000,257.0000,0.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2618,0.0860,-49.8333,-15.8333
53125.0000,53.0000,129.8000,53.0000,319.0000,1.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2618,0.0782,-50.1667,-16.3333
53187.5000,53.0000,192.3000,53.0000,382.0000,2.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2657,0.0782,-49.5000,-16.8333
53250.0000,53.0000,254.8000,53.0000,444.0000,3.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2735,0.0860,-49.8333,-16.1667
53312.5000,53.0000,317.3000,53.0000,506.0000,4.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2540,0.0820,-50.1667,-16.6667
53375.0000,53.0000,379.8000,53.0000,569.0000,5.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2540,0.0782,-49.5000,-16.1667
53437.5000,53.0000,442.3000,53.0000,631.0000,6.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2657,0.0587,-48.8333,-16.6667
53500.0000,53.0000,504.8000,53.0000,693.0000,7.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2773,0.0782,-48.1667,-17.1667
53562.5000,53.0000,567.3000,53.0000,756.0000,8.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2578,0.0742,-48.6667,-17.5000
53625.0000,53.0000,629.8000,53.0000,818.0000,9.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2618,0.0782,-48.0000,-18.0000
53687.5000,53.0000,692.3000,53.0000,881.0000,10.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2578,0.0742,-47.5000,-17.1667
53750.0000,53.0000,754.8000,53.0000,943.0000,11.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2578,0.0782,-48.1667,-17.6667
53812.5000,53.0000,817.3000,54.0000,6.0000,12.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9258,0.2618,0.0820,-47.5000,-18.0000
53875.0000,53.0000,879.8000,54.0000,68.0000,13.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2578,0.0860,-48.1667,-18.3333
53937.5000,53.0000,942.3000,54.0000,131.0000,14.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2618,0.0782,-47.6667,-17.5000
54000.0000,54.0000,4.8000,54.0000,193.0000,15.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2500,0.0860,-48.1667,-18.0000
54062.5000,54.0000,67.3000,54.0000,255.0000,0.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2695,0.0703,-48.6667,-18.3333
54125.0000,54.0000,129.8000,54.0000,318.0000,1.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2540,0.0663,-49.1667,-17.5000
54187.5000,54.0000,192.4000,54.0000,380.0000,2.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2500,0.0898,-49.5000,-17.8333
54250.0000,54.0000,254.9000,54.0000,443.0000,3.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2540,0.0820,-48.8333,-17.1667
54312.5000,54.0000,317.4000,54.0000,505.0000,4.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2540,0.0820,-49.3333,-17.6667
54375.0000,54.0000,379.9000,54.0000,568.0000,5.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9572,0.2618,0.0742,-48.6667,-18.0000
54437.5000,54.0000,442.4000,54.0000,630.0000,6.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2540,0.0663,-48.0000,-18.3333
54500.0000,54.0000,504.9000,54.0000,693.0000,7.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2500,0.0663,-47.5000,-18.6667
54562.5000,54.0000,567.4000,54.0000,755.0000,8.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9532,0.2540,0.0860,-47.0000,-18.8333
54625.0000,54.0000,629.9000,54.0000,818.0000,9.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2500,0.0898,-47.6667,-19.1667
54687.5000,54.0000,692.4000,54.0000,880.0000,10.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2383,0.0820,-47.1667,-19.3333
54750.0000,54.0000,754.9000,54.0000,943.0000,11.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2618,0.0938,-47.8333,-19.5000
54812.5000,54.0000,817.4000,55.0000,5.0000,12.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2540,0.0782,-47.3333,-19.6667
54875.0000,54.0000,879.9000,55.0000,68.0000,13.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2578,0.0703,-47.8333,-19.8333
54937.5000,54.0000,942.4000,55.0000,131.0000,14.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9415,0.2578,0.0782,-48.5000,-20.0000
55000.0000,55.0000,4.9000,55.0000,193.0000,15.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2500,0.0663,-47.8333,-19.1667
55062.5000,55.0000,67.4000,55.0000,256.0000,0.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9493,0.2657,0.0587,-48.3333,-18.1667
55125.0000,55.0000,129.9000,55.0000,318.0000,1.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2540,0.0782,-47.8333,-17.5000
55187.5000,55.0000,192.4000,55.0000,380.0000,2.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2540,0.0703,-47.3333,-16.8333
55250.0000,55.0000,254.9000,55.0000,443.0000,3.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2618,0.0703,-46.8333,-16.1667
55312.5000,55.0000,317.5000,55.0000,506.0000,4.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2695,0.0782,-47.5000,-16.6667
55375.0000,55.0000,380.0000,55.0000,568.0000,5.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2578,0.0820,-47.0000,-17.1667
55437.5000,55.0000,442.5000,55.0000,630.0000,6.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9532,0.2422,0.0703,-47.6667,-17.6667
55500.0000,55.0000,505.0000,55.0000,693.0000,7.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9455,0.2618,0.0782,-48.1667,-18.0000
55562.5000,55.0000,567.5000,55.0000,755.0000,8.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9532,0.2540,0.0703,-47.6667,-17.1667
55625.0000,55.0000,630.0000,55.0000,818.0000,9.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9298,0.2618,0.0625,-48.1667,-17.6667
55687.5000,55.0000,692.5000,55.0000,880.0000,10.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9532,0.2540,0.0663,-48.6667,-17.0000
55750.0000,55.0000,755.0000,55.0000,942.0000,11.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9532,0.2618,0.0703,-48.1667,-16.3333
55812.5000,55.0000,817.5000,56.0000,5.0000,12.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2578,0.0898,-48.6667,-16.8333
55875.0000,55.0000,880.0000,56.0000,68.0000,13.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9377,0.2618,0.0782,-48.0000,-16.1667
55937.5000,55.0000,942.5000,56.0000,130.0000,14.0000,0.0000,0.7378,0.1758,0.2930,0.5820,0.9337,0.2540,0.0625,-47.5000,-15.6667
56000.0000,56.0000,5.0000,56.0000,193.0000,15.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0703,-47.0000,-16.1667
56062.5000,56.0000,67.5000,56.0000,256.0000,0.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2540,0.0820,-46.6667,-16.6667
56125.0000,56.0000,130.0000,56.0000,318.0000,1.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0703,-47.3333,-16.1667
56187.5000,56.0000,192.5000,56.0000,381.0000,2.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2578,0.0820,-47.8333,-15.5000
56250.0000,56.0000,255.0000,56.0000,443.0000,3.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9258,0.2578,0.0663,-47.3333,-15.1667
56312.5000,56.0000,317.5000,56.0000,506.0000,4.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2618,0.0703,-48.0000,-15.6667
56375.0000,56.0000,380.0000,56.0000,569.0000,5.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2578,0.0898,-48.5000,-16.3333
56437.5000,56.0000,442.6000,56.0000,631.0000,6.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2578,0.0742,-49.0000,-16.8333
56500.0000,56.0000,505.1000,56.0000,693.0000,7.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2657,0.0742,-48.3333,-16.1667
56562.5000,56.0000,567.6000,56.0000,756.0000,8.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9103,0.2618,0.0742,-48.8333,-15.6667
56625.0000,56.0000,630.1000,56.0000,818.0000,9.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2657,0.0782,-48.1667,-15.1667
56687.5000,56.0000,692.6000,56.0000,881.0000,10.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2618,0.0663,-47.6667,-14.6667
56750.0000,56.0000,755.1000,56.0000,943.0000,11.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2618,0.0742,-47.1667,-15.3333
56812.5000,56.0000,817.6000,57.0000,6.0000,12.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0663,-46.6667,-16.0000
56875.0000,56.0000,880.1000,57.0000,68.0000,13.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2578,0.0703,-46.3333,-16.5000
56937.5000,56.0000,942.6000,57.0000,131.0000,14.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2578,0.0742,-46.0000,-17.0000
57000.0000,57.0000,5.1000,57.0000,194.0000,15.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2618,0.0663,-45.6667,-17.3333
57062.5000,57.0000,67.6000,57.0000,256.0000,0.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2735,0.0663,-46.3333,-16.6667
57125.0000,57.0000,130.1000,57.0000,319.0000,1.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9493,0.2500,0.0663,-46.0000,-17.1667
57187.5000,57.0000,192.6000,57.0000,381.0000,2.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9377,0.2695,0.0782,-45.6667,-16.5000
57250.0000,57.0000,255.1000,57.0000,443.0000,3.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2500,0.0742,-46.5000,-16.0000
57312.5000,57.0000,317.6000,57.0000,506.0000,4.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2540,0.0782,-47.1667,-16.5000
57375.0000,57.0000,380.1000,57.0000,568.0000,5.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9377,0.2500,0.0742,-46.6667,-15.8333
57437.5000,57.0000,442.6000,57.0000,630.0000,6.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2657,0.0820,-47.3333,-15.3333
57500.0000,57.0000,505.2000,57.0000,693.0000,7.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9377,0.2735,0.0703,-46.8333,-14.8333
57562.5000,57.0000,567.7000,57.0000,756.0000,8.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9493,0.2695,0.0742,-46.5000,-14.5000
57625.0000,57.0000,630.2000,57.0000,818.0000,9.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9493,0.2657,0.0742,-46.1667,-14.1667
57687.5000,57.0000,692.7000,57.0000,881.0000,10.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2578,0.0820,-46.8333,-14.8333
57750.0000,57.0000,755.2000,57.0000,943.0000,11.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9258,0.2462,0.0703,-46.3333,-14.3333
57812.5000,57.0000,817.7000,58.0000,6.0000,12.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9337,0.2618,0.0703,-47.1667,-15.1667
57875.0000,57.0000,880.2000,58.0000,68.0000,13.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9377,0.2540,0.0703,-47.6667,-14.6667
57937.5000,57.0000,942.7000,58.0000,131.0000,14.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9258,0.2657,0.0663,-47.1667,-15.3333
58000.0000,58.0000,5.2000,58.0000,193.0000,15.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2657,0.0742,-47.8333,-16.0000
58062.5000,58.0000,67.7000,58.0000,256.0000,0.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9572,0.2695,0.0703,-47.3333,-16.5000
58125.0000,58.0000,130.2000,58.0000,318.0000,1.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9337,0.2657,0.0663,-46.8333,-17.0000
58187.5000,58.0000,192.7000,58.0000,380.0000,2.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2618,0.0625,-46.5000,-17.3333
58250.0000,58.0000,255.2000,58.0000,443.0000,3.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2578,0.0663,-46.0000,-16.6667
58312.5000,58.0000,317.7000,58.0000,505.0000,4.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9337,0.2657,0.0860,-46.8333,-16.1667
58375.0000,58.0000,380.2000,58.0000,568.0000,5.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2618,0.0820,-47.5000,-16.6667
58437.5000,58.0000,442.7000,58.0000,630.0000,6.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2618,0.0860,-47.0000,-17.1667
58500.0000,58.0000,505.2000,58.0000,693.0000,7.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2618,0.0860,-46.5000,-16.5000
58562.5000,58.0000,567.7000,58.0000,755.0000,8.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2618,0.0860,-46.1667,-15.8333
58625.0000,58.0000,630.3000,58.0000,818.0000,9.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2462,0.0938,-45.8333,-16.5000
58687.5000,58.0000,692.8000,58.0000,880.0000,10.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2500,0.0703,-46.5000,-17.0000
58750.0000,58.0000,755.3000,58.0000,942.0000,11.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0782,-47.1667,-17.3333
58812.5000,58.0000,817.8000,59.0000,5.0000,12.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2735,0.0742,-47.8333,-16.6667
58875.0000,58.0000,880.3000,59.0000,68.0000,13.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0742,-48.3333,-16.1667
58937.5000,58.0000,942.8000,59.0000,130.0000,14.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9493,0.2618,0.0860,-48.8333,-15.5000
59000.0000,59.0000,5.3000,59.0000,193.0000,15.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9377,0.2578,0.0703,-49.3333,-15.0000
59062.5000,59.0000,67.8000,59.0000,255.0000,0.0000,0.0000,0.7400,0.1797,0.2930,0.5782,0.9415,0.2500,0.0938,-48.6667,-14.6667
59125.0000,59.0000,130.3000,59.0000,318.0000,1.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2657,0.0820,-49.1667,-15.3333
59187.5000,59.0000,192.8000,59.0000,380.0000,2.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2578,0.0625,-48.5000,-15.8333
59250.0000,59.0000,255.3000,59.0000,443.0000,3.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2500,0.0898,-47.8333,-16.5000
59312.5000,59.0000,317.8000,59.0000,505.0000,4.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2578,0.0663,-48.5000,-15.8333
59375.0000,59.0000,380.3000,59.0000,568.0000,5.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9337,0.2500,0.0820,-49.0000,-16.3333
59437.5000,59.0000,442.8000,59.0000,630.0000,6.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0663,-49.3333,-16.8333
59500.0000,59.0000,505.3000,59.0000,693.0000,7.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2540,0.0860,-48.6667,-17.3333
59562.5000,59.0000,567.8000,59.0000,755.0000,8.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2695,0.0898,-48.1667,-17.6667
59625.0000,59.0000,630.3000,59.0000,818.0000,9.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2618,0.0860,-47.5000,-17.0000
59687.5000,59.0000,692.8000,59.0000,880.0000,10.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2618,0.0742,-47.0000,-16.3333
59750.0000,59.0000,755.4000,59.0000,943.0000,11.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9258,0.2618,0.0742,-46.6667,-16.8333
59812.5000,59.0000,817.9000,60.0000,5.0000,12.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9493,0.2618,0.0782,-46.1667,-16.3333
59875.0000,59.0000,880.4000,60.0000,68.0000,13.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2540,0.0898,-45.8333,-15.6667
59937.5000,59.0000,942.9000,60.0000,130.0000,14.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2540,0.0742,-45.5000,-16.3333
60000.0000,60.0000,5.4000,60.0000,193.0000,15.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2657,0.0860,-45.3333,-15.6667
60062.5000,60.0000,67.9000,60.0000,255.0000,0.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2695,0.0860,-45.0000,-15.1667
60125.0000,60.0000,130.4000,60.0000,318.0000,1.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2695,0.0742,-45.8333,-14.8333
60187.5000,60.0000,192.9000,60.0000,380.0000,2.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2735,0.0703,-45.5000,-15.3333
60250.0000,60.0000,255.4000,60.0000,442.0000,3.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2540,0.0703,-45.1667,-16.0000
60312.5000,60.0000,317.9000,60.0000,505.0000,4.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9455,0.2540,0.0587,-45.0000,-16.5000
60375.0000,60.0000,380.4000,60.0000,567.0000,5.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2540,0.0820,-45.8333,-16.0000
60437.5000,60.0000,442.9000,60.0000,630.0000,6.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2773,0.0703,-45.5000,-15.5000
60500.0000,60.0000,505.4000,60.0000,693.0000,7.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2657,0.0820,-45.1667,-15.0000
60562.5000,60.0000,567.9000,60.0000,755.0000,8.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9298,0.2618,0.0782,-45.0000,-15.6667
60625.0000,60.0000,630.4000,60.0000,817.0000,9.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9337,0.2578,0.0587,-45.8333,-15.1667
60687.5000,60.0000,692.9000,60.0000,880.0000,10.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9377,0.2695,0.0782,-45.5000,-14.6667
60750.0000,60.0000,755.4000,60.0000,943.0000,11.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9337,0.2618,0.0587,-46.3333,-15.3333
60812.5000,60.0000,818.0000,61.0000,5.0000,12.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9415,0.2657,0.0703,-47.0000,-16.0000
60875.0000,60.0000,880.5000,61.0000,67.0000,13.0000,0.0000,0.7410,0.1758,0.2930,0.5782,0.9415,0.2657,0.0703,-46.5000,-15.3333
60937.5000,60.0000,943.0000,61.0000,130.0000,14.0000,1.0000,0.7402,0.1758,0.2950,0.5782,0.9395,0.2598,0.0742,-46.3333,-15.1667
61000.0000,61.0000,5.5000,61.0000,192.0000,15.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9377,0.2540,0.0782,-46.1667,-15.0000
61062.5000,61.0000,68.0000,61.0000,255.0000,0.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9377,0.2618,0.0703,-45.8333,-15.5000
61125.0000,61.0000,130.5000,61.0000,318.0000,1.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9493,0.2578,0.0742,-46.5000,-15.0000
61187.5000,61.0000,193.0000,61.0000,381.0000,2.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9298,0.2695,0.0625,-47.1667,-15.6667
61250.0000,61.0000,255.5000,61.0000,444.0000,3.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9258,0.2540,0.0663,-46.8333,-15.1667
61312.5000,61.0000,318.0000,61.0000,507.0000,4.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9258,0.2578,0.0587,-46.3333,-14.6667
61375.0000,61.0000,380.5000,61.0000,570.0000,5.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9415,0.2892,0.0703,-47.0000,-15.3333
61437.5000,61.0000,443.0000,61.0000,633.0000,6.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9572,0.2695,0.0742,-46.6667,-15.0000
61500.0000,61.0000,505.5000,61.0000,696.0000,7.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9377,0.2657,0.0782,-47.3333,-15.5000
61562.5000,61.0000,568.0000,61.0000,759.0000,8.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9455,0.2657,0.0703,-46.8333,-15.0000
61625.0000,61.0000,630.5000,61.0000,822.0000,9.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9415,0.2578,0.0860,-46.5000,-14.6667
61687.5000,61.0000,693.0000,61.0000,885.0000,10.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9258,0.2657,0.0663,-47.1667,-15.3333
61750.0000,61.0000,755.5000,61.0000,948.0000,11.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9455,0.2695,0.0860,-46.6667,-14.8333
61812.5000,61.0000,818.0000,62.0000,11.0000,12.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9415,0.2500,0.0860,-47.3333,-14.5000
61875.0000,61.0000,880.5000,62.0000,73.0000,13.0000,0.0000,0.7395,0.1758,0.2968,0.5782,0.9258,0.2657,0.0782,-46.8333,-14.0000
61937.5000,61.0000,943.1000,62.0000,136.0000,14.0000,0.0000,0.7425,0.1758,0.2968,0.5742,0.9455,0.2500,0.0742,-46.5000,-14.8333
